"","Muscle_LTDR_rep1","Muscle_LTDR_rep2","Muscle_LTDR_rep3","Muscle_LTAL_rep1","Muscle_LTAL_rep3","Muscle_Young_rep1","Muscle_Young_rep2","Muscle_Young_rep3","Muscle_STDR_rep1","Muscle_STDR_rep2"
"Smarcc2",638.186963367778,647.852669745451,716.902312197744,804.944459970121,645.200188152968,530.182237037458,553.866769022052,528.508661178397,616.692663981559,665.688388278501
"Smarcd1",29.2227413063532,66.381791063412,55.7400123120256,63.4943467152004,43.2817598916967,57.9038620655244,69.5635528660447,58.9614125046893,38.8905283591974,64.9880484599064
"Smarcd2",230.95392322763,238.638337493785,293.27821862635,251.929182128053,254.657796572076,171.902090507026,202.526799483421,164.019929331227,270.381768592516,284.542266229861
"Smarcd3",290.342074914735,334.429782825797,282.987754814899,159.759969154375,724.717840047015,417.993504285504,264.165390630549,455.610914808963,307.420367029846,272.247230034743
"Smarce1",139.515023010977,91.5900661507836,102.047099463555,102.41023663742,130.851832230711,112.188732751954,134.72434922158,105.058516826537,135.190884296258,122.072145080094
"Smc1a",402.519694768155,374.763022965592,399.613011344676,452.653245937396,376.450655802199,390.85106894229,418.26186849837,336.616064117681,498.169148982101,494.436098417937
"Smc1b",0,1.68055167249144,2.57261595286272,4.0964094654968,1.00655255562085,3.61899137909528,4.40275651050916,0,0,2.63465061323945
"Smc2",81.0695403982701,73.1039977533777,91.7566356521037,107.530748469291,60.3931533372513,48.8563836177862,74.8468606786557,64.3215409142065,89.8186012105274,238.87498893371
"Smc3",401.577025693757,363.839437094397,373.886851816049,378.917875558454,375.444103246579,490.37333186741,411.217458081555,439.530529580411,500.021078903967,426.813399344791
"Smc4",214.928548962856,158.812133050441,208.38189218188,360.484032963718,134.878042453194,164.664107748835,198.124042972912,214.405136380688,213.897905975586,447.012387379627
"Smc5",246.979297492404,238.638337493785,261.549288541043,206.868678007588,201.310511124171,251.519900847122,257.120980213735,261.57426638444,200.93439652252,276.638314390142
"Smc6",565.601444639094,557.943155267159,556.542584469302,531.509128148209,503.276277810427,709.322310302674,612.863706262875,696.816693237237,436.129496599571,480.38462848066
"Smchd1",462.850515529659,387.367160509277,450.207791750976,663.618333410481,410.673442693309,432.469469801885,420.903522404675,475.979402765128,425.017917068372,466.333158543382
"Smcp",0,0,0,0,0,0,0,0,0,0
"Smcr7",496.786602208004,616.762463804359,437.344711986662,252.953284494427,450.935544918143,557.324672380672,496.630934385433,660.36782005252,362.978264685843,411.005495665354
"Smcr7l",252.635311938795,284.013232651054,280.415138862036,239.639953731563,217.415352014105,311.233258602194,234.226646359087,268.006420475861,204.638256366253,199.355229735118
"Smcr8",423.258414404922,529.373776834804,403.043165948493,381.990182657576,400.6079171371,450.564426697362,464.931087509767,447.034709353735,413.906337537173,372.363953337842
"Smek1",409.118378288945,423.499021467843,385.892392929408,363.556340062841,274.788847684493,455.992913766005,361.906585163853,330.18391002626,387.979318631041,373.242170208922
"Smek2",698.517784129281,714.234460808863,789.793097528855,771.149081879772,611.983953817479,606.181055998459,638.399694023828,620.702869822093,643.545647848624,617.386460369111
"Smg1",1307.48200619071,1214.19858337507,1258.86673960082,1590.43097497913,1134.3847301847,1462.07251715449,1643.10872972202,1713.0970396817,1396.35516108737,1487.69937960921
"Smg5",293.17008213793,360.478333749414,331.867457919291,319.51993830875,388.52928646965,419.802999975052,347.817764330223,482.411556856549,337.051245779711,346.895664076527
"Smg6",221.527232483645,241.159165002522,240.968360918141,214.037394572208,206.343273902275,231.615448262098,258.882082817938,265.862369112054,290.752997733048,329.331326654931
"Smg7",460.965177380862,499.123846729958,411.618552458035,429.098891510789,376.450655802199,466.84988790329,438.514548446712,504.924096176521,344.458965467177,331.965977268171
"Smgc",0,0,0,2.0482047327484,0,0,1.76110260420366,0,0,0
"Smn1",29.2227413063532,36.9721367948117,49.7372417553459,26.6266615257292,35.2293394467299,27.1424353432146,36.9831546882769,36.448873184717,32.4087736326645,57.9623134912679
"Smndc1",203.616520070074,217.631441587642,167.220036936077,135.181512361394,138.904252675678,213.520491366621,186.676876045588,196.18069978833,141.672639022791,160.713687407606
"Smo",122.546979671804,116.798341238155,113.19510192596,178.193811749111,229.493982681555,117.617219820596,131.202144013173,106.130542508441,92.5964960933273,127.341446306573
"Smoc1",549.57607037432,361.31860958566,378.17454507082,745.546522720417,474.086253697422,106.760245683311,162.901990888839,110.418645236055,150.00632367119,136.123615017372
"Smoc2",2019.19715736157,1754.49594608107,1796.54347374913,1124.46439827887,3171.64710276131,2506.15153002348,2199.61715265038,2177.28415994589,1901.93202975694,2055.02747832677
"Smok2a",0,0,0,1.0241023663742,0,0,2.64165390630549,2.14405136380688,0.925964960933273,0.878216871079816
"Smok2b",0,0.840275836245721,0,3.0723070991226,1.00655255562085,0,2.64165390630549,1.07202568190344,0.925964960933273,0
"Smok3a",0,0,0,0,0,0,0,0,0,0
"Smok3b",0,0,0,0,0,0,0,0,0,0
"Smok4a",0,0.840275836245721,0,2.0482047327484,0,0,2.64165390630549,1.07202568190344,3.70385984373309,1.75643374215963
"Smox",444.939803116087,186.54123564655,293.27821862635,165.90458335262,288.880583463185,267.80536205305,260.643185422142,322.679730252936,200.93439652252,338.991712236809
"Smpd1",428.914428851313,499.123846729958,439.917327939525,406.568639450557,479.119016475527,515.706271521077,434.992343238305,574.605765500245,306.494402068913,313.523422975494
"Smpd2",55.6174753895109,47.8957226660061,51.4523190572544,75.7835751116907,70.4586788934598,97.7127672355724,58.9969372408227,69.6816693237237,98.1522858589269,97.4820726898596
"Smpd3",30.1654103807517,39.4929643035489,137.206184152678,68.6148585470713,165.07461912182,19.904452585024,45.7886677092952,34.3048218209101,240.750889842651,92.2127714633807
"Smpd4",104.636267258232,104.194203694469,96.9018675578291,113.675362667536,118.773201563261,110.379237062406,132.963246617377,115.778773645572,90.7445661714607,122.072145080094
"Smpdl3a",932.299714580107,898.254868946676,911.563585964357,926.81264156865,718.67852471329,913.795323221557,880.551302101832,775.074568016189,1103.75023343246,794.786268327234
"Smpdl3b",29.2227413063532,19.3263442336516,18.8658503209933,23.5543544266066,18.1179460011754,9.04747844773819,11.4471669273238,6.43215409142065,23.1491240233318,17.5643374215963
"Smpx",2384.01008915378,2342.68903145307,2131.84108627224,690.24499493621,3078.03771508857,2240.15566365998,2041.11791827205,2409.91373291894,3798.30826974828,3124.69562730199
"Smr2",0,0,0,0,0,0,0.880551302101832,0,0,0
"Smr3a",0,3.36110334498288,6.00277055667968,106495.380976887,3.01965766686256,0,22829.1730582921,11.7922825009379,0,0
"Sms",235.667268599623,184.860683974059,186.08588725707,135.181512361394,258.68400679456,275.043344811241,247.434915890615,396.649502304274,218.527730780252,192.32949476648
"Smtn",189.476483954097,275.610474288596,161.217266379397,164.880480986246,318.07060757619,542.848706864291,341.653905215511,573.533739818342,125.931234686925,181.790892313522
"Smtnl1",156.483066350149,329.388127808323,206.666814879972,70.6630632798198,217.415352014105,472.278374971933,330.206738288187,498.491942085101,343.533000506244,272.247230034743
"Smtnl2",1134.03089650138,840.275836245721,859.253728256148,686.148585470713,1398.10149975737,1927.11290936823,1632.5421140968,2894.46934113929,1158.38216612752,909.83267843869
"Smu1",456.251832008869,486.519709186273,529.95888628972,413.737356015176,426.778283583242,501.230306004696,442.917304957221,519.932455723169,601.877224606627,489.166797191458
"Smug1",79.1842022494732,108.395582875698,90.0415583501952,88.0728035081811,76.4979942271849,106.760245683311,105.66615625222,112.562696599861,75.0031618355951,70.2573496863853
"Smurf1",203.616520070074,195.784269845253,188.658503209933,301.086095714015,259.69055935018,159.235620680192,184.915773441385,156.515749557903,126.857199647858,154.566169310048
"Smurf2",517.525321844771,487.359985022518,488.797031043917,535.605537613706,509.315593144152,591.705090482077,493.108729177026,497.419916403197,517.614413161699,460.185640445824
"Smyd1",1984.31840160882,1556.19084872708,1322.32459977144,638.015774251126,2308.02501003862,2670.81563777231,1816.57733623608,2750.81789976423,1296.35094530658,1111.82255878705
"Smyd2",1002.99989515999,709.192805791389,757.206628792594,355.363521131847,930.054561393669,475.897366351029,442.036753655119,539.228917997431,1650.06956038309,1403.39055998555
"Smyd3",76.3561950262777,77.3053769346063,64.315398821568,71.6871656461939,73.4783365603224,50.6658793073339,95.0995406269978,91.1221829617926,74.0771968746618,94.8474220766202
"Smyd4",102.750929109435,126.881651273104,123.485565737411,79.8799845771875,131.858384786332,108.569741372858,118.874425783747,112.562696599861,107.41193546826,105.386024529578
"Smyd5",49.96146094312,63.0206877184291,76.3209399349273,67.5907561806971,70.4586788934598,45.2373922386909,59.8774885429245,60.0334381865928,42.5943882029305,59.7187472334275
"Snai1",2.82800722319547,10.9235858711944,5.14523190572544,8.19281893099359,8.05242044496683,3.61899137909528,4.40275651050916,17.1524109104551,2.77789488279982,7.90395183971835
"Snai2",20.7387196367668,10.9235858711944,8.5753865095424,15.361535495613,20.1310511124171,25.3329396536669,18.4915773441385,21.4405136380688,4.62982480466636,22.8336386480752
"Snai3",56.5601444639094,50.4165501747433,30.8713914343526,16.3856378619872,24.1572613349005,70.5703318923579,26.4165390630549,31.0887447751998,64.8175472653291,41.2761929407514
"Snap23",590.110840573455,488.200260858764,477.649028581512,496.689647691487,565.68253625892,626.085508583483,579.402756783005,597.118304820217,338.903175701578,360.947134013805
"Snap25",0,0,1.71507730190848,7.16871656461939,1.00655255562085,3.61899137909528,913.131700279599,0,2.77789488279982,0.878216871079816
"Snap29",257.348657310788,273.089646779859,287.27544806967,239.639953731563,261.703664461422,262.376874984407,227.182235942273,247.637932519695,256.492294178516,196.720579121879
"Snap47",181.935131358909,197.464821517744,188.658503209933,162.832276253498,235.53329801528,265.995866363503,209.571209900236,215.477162062592,184.267027225721,177.399807958123
"Snap91",0.94266907439849,0,0,9.21692129736779,2.01310511124171,1.80949568954764,80.1301684912667,2.14405136380688,0.925964960933273,0
"Snapc1",73.5281878030822,77.3053769346063,62.6003215196595,56.325630150581,59.3866007816304,104.950749993763,77.4885145849612,103.986491144634,64.8175472653291,56.2058797491082
"Snapc2",57.5028135383079,52.9373776834804,66.8880147744307,51.20511831871,84.5504146721518,70.5703318923579,61.6385911471282,55.745335458979,50.0021078903967,46.5454941672303
"Snapc3",197.017836549284,135.284409635561,141.49387740745,215.061496938582,178.159802344891,199.04452585024,213.093415108643,174.740186150261,137.968779179058,220.432434641034
"Snapc4",54.6748063151124,63.8609635546748,41.1618552458035,70.6630632798198,48.314522669801,37.9994094805004,69.5635528660447,78.2578747789513,82.4108815230612,114.168193240376
"Snapc5",160.253742647743,144.527443834264,136.348645501724,120.844079232156,149.976330787507,137.52167240562,132.082695315275,145.795492738868,237.972994959851,151.053301825728
"Snapin",552.404077597515,620.963842985588,558.25766177121,348.194804567228,563.669431147678,566.372150828411,434.111791936203,555.309303225983,575.024240739562,463.698507930143
"Snca",20.7387196367668,63.0206877184291,56.5975509629798,24.5784567929808,160.041856343716,14.4759655163811,66.0413476576374,24.6565906837792,71.299301991862,193.20771163756
"Sncaip",15.0827051903758,21.006895906143,16.2932343681306,25.602559159355,8.05242044496683,23.5234439641193,12.3277182294256,17.1524109104551,12.9635094530658,22.8336386480752
"Sncb",1.88533814879698,0,0.85753865095424,5.120511831871,0,0,36.1026033861751,0,0,0
"Sncg",299.76876565872,79.8262044433435,181.798194002299,1481.87612414347,358.332709801024,7.23798275819055,69.5635528660447,53.6012840951721,85.1887764058611,236.240338320471
"Snd1",511.86930739838,417.617090614123,484.509337789145,657.473719212236,603.931533372513,432.469469801885,374.234303393278,488.84371094797,564.838626169296,541.859809456247
"Sned1",342.188874006652,171.416270594127,313.001607598298,311.327119377757,643.187083041726,179.140073265216,235.107197661189,278.726677294895,300.938612303314,418.031230633993
"Snf8",131.03100134139,102.513652021978,145.781570662221,91.1451106073037,111.727333673915,85.046297408739,106.546707554322,126.499030464606,100.004215780793,95.7256389477
"Snhg11",311.080794551502,90.7497903145379,101.1895608126,115.723567400285,110.720781118294,27.1424353432146,988.859112260357,30.0167190932964,14.8154393749324,66.744482202066
"Snip1",74.4708568774807,97.4719970045036,88.3264810482867,89.0969058745553,84.5504146721518,81.4273060296437,70.4441041681465,72.8977463694341,109.263865390126,100.116723303099
"Snn",155.540397275751,59.6595843734462,98.6169448597376,296.989686248518,100.655255562085,52.4753749968815,127.679938804766,70.7536950056272,45.3722830857304,107.142458271738
"Snph",7.54135259518792,4.20137918122861,4.2876932547712,28.6748662584776,8.05242044496683,9.04747844773819,103.905053648016,7.5041797733241,7.40771968746618,4.39108435539908
"Snrk",697.575115054883,1022.61569271104,873.83188532237,799.82394813825,592.859455260683,492.182827556957,767.840735432797,379.497091393819,515.762483239833,495.314315289016
"Snrnp200",1100.09480982304,1209.99720419384,1070.20823639089,1043.56031133531,960.251138062295,1177.98169389551,954.517611478385,1089.1780928139,1213.01409882259,979.211811253995
"Snrnp25",38.6494320503381,49.5762743384975,49.7372417553459,30.723070991226,43.2817598916967,37.9994094805004,33.4609494798696,39.6649502304274,47.2242130075969,45.6672772961505
"Snrnp27",431.742436074508,400.811573889209,392.752702137042,218.133804037704,371.417893024095,358.280146530432,370.712098184871,360.200629119557,589.839680114495,452.281688606105
"Snrnp35",40.5347701991351,35.2915851223203,34.3015460381696,31.7471733576002,55.360390559147,37.9994094805004,36.1026033861751,42.8810272761377,59.2617574997294,38.6415423275119
"Snrnp40",98.037583737443,119.319168746892,103.762176765463,99.3379295382973,83.5438621165309,94.0937758564772,91.5773354185905,108.274593872248,93.5224610542605,118.559277595775
"Snrnp48",123.489648746202,95.7914453320122,103.762176765463,88.0728035081811,89.583177450256,110.379237062406,88.0551302101832,108.274593872248,137.968779179058,93.0909883344605
"Snrnp70",212.10054173966,154.610753869213,167.220036936077,236.56764663244,259.69055935018,126.664698268335,237.748851567495,258.35818933873,275.011593397182,324.940242299532
"Snrpa",57.5028135383079,57.9790327009548,67.7455534253849,64.5184490815745,89.583177450256,86.8557930982866,61.6385911471282,66.4655922780134,40.742458281064,65.8662653309862
"Snrpa1",102.750929109435,94.1108936595208,132.060952246953,96.2656224391747,136.891147564436,123.045706889239,124.157733596358,110.418645236055,103.708075624527,116.802843853616
"Snrpb",901.191635124957,784.817631053504,754.634012839731,452.653245937396,799.202729162958,691.227353407197,626.071975794402,761.138234151444,825.034780191546,768.439762194839
"Snrpb2",204.559189144472,166.374615576653,180.940655351345,149.518945490633,181.179460011754,208.092004297978,181.393568232977,151.155621148385,251.86246937385,194.964145379719
"Snrpc",37.7067629759396,52.9373776834804,49.7372417553459,40.964094654968,52.3407328922844,48.8563836177862,54.5941807303136,64.3215409142065,62.0396523825293,57.0840966201881
"Snrpd1",123.489648746202,94.1108936595208,92.6141743030579,78.8558822108133,88.5766248946352,63.3323491341673,102.143951043812,76.1138234151444,134.264919335325,104.507807658498
"Snrpd2",279.972715096352,224.353648277608,261.549288541043,117.771772133033,214.395694347242,199.04452585024,190.199081253996,170.452083422647,376.867739099842,235.362121449391
"Snrpd3",164.024418945337,147.048271343001,149.211725266038,91.1451106073037,113.740438785157,144.759655163811,159.379785680431,203.684879561654,142.598603983724,197.598795992959
"Snrpe",176.279116912518,144.527443834264,146.639109313175,98.3138271719231,160.041856343716,141.140663784716,159.379785680431,117.922825009379,147.22842878839,107.142458271738
"Snrpf",17.9107124135713,18.4860683974059,29.1563141324442,21.5061496938582,30.1965766686256,23.5234439641193,18.4915773441385,20.3684879561654,21.2971941014653,22.8336386480752
"Snrpg",82.9548785470671,52.0971018472347,48.0221644534374,29.6989686248518,56.3669431147678,61.5228534446197,58.9969372408227,57.8893868227859,101.85614570266,65.8662653309862
"Snrpn",152.712390052555,131.083030454332,153.499418520809,69.6389609134455,254.657796572076,182.759064644311,215.735069014949,195.108674106426,56.4838626169296,79.0395183971835
"Snta1",803.154051387514,773.894045182309,720.332466801561,343.074292735357,977.362531507849,750.94071116227,619.908116679689,913.365880981733,1181.53129015086,992.385064320192
"Sntb1",192.304491177292,141.166340489281,143.208954709358,285.724560218402,143.937015453782,72.3798275819055,70.4441041681465,50.3852070494618,38.8905283591974,36.0068917142725
"Sntb2",234.724599525224,262.166060908665,226.390203851919,277.531741287408,317.064055020569,211.710995677074,254.479326307429,203.684879561654,138.894744139991,211.650265930236
"Sntg1",12.2546979671804,19.3263442336516,18.8658503209933,13.3133307628646,16.1048408899337,5.42848706864291,36.9831546882769,2.14405136380688,5.55578976559964,21.0772049059156
"Sntg2",8.48402166958641,4.20137918122861,0.85753865095424,14.3374331292388,7.04586788934598,32.5709224118575,16.7304747399348,7.5041797733241,3.70385984373309,7.90395183971835
"Sntn",0,0,0.85753865095424,1.0241023663742,0,0,1.76110260420366,0,0,0
"Snupn",56.5601444639094,59.6595843734462,50.5947804063001,53.2533230514584,87.5700723390143,54.2848706864291,73.9663093765539,58.9614125046893,70.3733370309287,57.0840966201881
"Snw1",389.322327726576,399.131022216717,379.032083721774,214.037394572208,301.965766686256,302.185780154455,270.329249745262,250.854009565405,456.500725740103,342.504579721128
"Snx1",251.692642864397,263.006336744911,339.585305777879,280.604048386531,287.874030907564,159.235620680192,253.598775005327,176.884237514068,371.311949334242,298.593736167138
"Snx10",575.028135383079,841.956387918212,875.546962624279,646.20859318212,406.647232470825,135.712176716073,476.378254437091,263.718317748247,190.748781952254,313.523422975494
"Snx11",65.0441661334958,76.4651010983606,62.6003215196595,99.3379295382973,76.4979942271849,99.5222629251201,55.4747320324154,85.7620545522754,55.5578976559963,103.629590787418
"Snx12",157.425735424548,138.645512980544,182.655732653253,163.856378619872,160.041856343716,180.949568954764,190.199081253996,170.452083422647,162.043868163323,129.097880048733
"Snx13",822.950101949882,752.04687343992,741.770933075417,621.630136389139,760.953732049366,910.176331842462,775.765697151714,851.188391431333,727.808459293552,605.091424173993
"Snx14",190.419153028495,252.923026709962,256.404056635318,222.230213503201,190.238433012341,240.662926709836,229.823889848578,272.294523203474,210.194046131853,145.78400059925
"Snx15",43.3627774223305,68.0623427359034,65.1729374725222,48.1328112195874,71.4652314490806,57.9038620655244,53.7136294282117,76.1138234151444,53.7059677341298,34.2504579721128
"Snx16",106.521605407029,115.95806540191,84.8963264444697,80.9040869435617,99.6487030064646,121.236211199692,127.679938804766,125.427004782703,107.41193546826,77.2830846550238
"Snx17",303.539441956314,325.186748627094,335.297612523108,330.785064338866,360.345814912266,217.139482745716,287.059724485197,255.142112293019,309.272296951713,277.516531261222
"Snx18",363.870262717817,374.763022965592,448.492714449067,514.099387919848,517.368013589119,495.801818936053,393.606432039519,395.57747662237,443.537216287038,450.525254863946
"Snx19",309.195456402705,349.55474787822,355.87854014601,343.074292735357,386.516181358408,421.6124956646,329.326186986085,390.217348212853,286.123172928381,274.881880647983
"Snx2",466.621191827253,470.554468297604,602.849671620831,582.714246466919,601.918428261271,363.708633599075,393.606432039519,320.535678889129,371.311949334242,422.422314989392
"Snx20",20.7387196367668,7.56248252621149,16.2932343681306,50.1810159523358,24.1572613349005,16.2854612059287,13.2082695315275,17.1524109104551,13.8894744139991,30.7375904877936
"Snx21",139.515023010977,162.173236395424,180.940655351345,124.940488697652,191.244985567962,146.569150853359,125.03828489846,135.075235919834,189.822816991321,160.713687407606
"Snx22",4.71334537199245,5.04165501747433,6.86030920763392,13.3133307628646,4.02621022248342,5.42848706864291,6.16385911471282,7.5041797733241,10.185614570266,26.3465061323945
"Snx24",51.846799091917,63.8609635546748,49.7372417553459,39.9399922885938,85.5569672277726,104.950749993763,83.652373699674,82.5459775065651,72.2252669527953,57.0840966201881
"Snx25",103.693598183834,93.270617823275,113.19510192596,155.663559688878,98.6421504508437,92.2842801669295,119.754977085849,99.6983884170201,97.2263208979936,98.3602895609394
"Snx27",422.315745330524,436.943434847775,417.621323014715,378.917875558454,423.75862591638,524.753749968815,471.975497926582,480.267505492742,364.830194607709,314.401639846574
"Snx29",50.9041300175185,36.9721367948117,54.0249350101171,115.723567400285,102.668360673327,70.5703318923579,50.1914242198044,96.4823113713098,71.299301991862,96.6038558187798
"Snx3",484.531904240824,508.366880928661,558.25766177121,290.845072050273,660.29847648728,443.326443939171,414.739663289963,493.131813675583,462.982480466636,373.242170208922
"Snx30",136.687015787781,113.437237893172,85.753865095424,214.037394572208,209.362931569138,133.902681026525,160.260336982533,123.282953418896,96.3003559370603,172.130506731644
"Snx31",0,1.68055167249144,0,2.0482047327484,0,0,2.64165390630549,1.07202568190344,0.925964960933273,0.878216871079816
"Snx32",33.9360866783456,31.0902059410917,30.0138527833984,38.9158899222196,53.3472854479053,28.9519310327622,50.1914242198044,25.7286163656826,37.9645633982642,53.5712291358688
"Snx33",175.336447838119,161.332960559178,162.074805030351,207.892780373962,221.441562236588,159.235620680192,174.349157816163,164.019929331227,284.271243006515,257.317543226386
"Snx4",223.412570632442,208.388407388939,226.390203851919,245.784567929808,239.559508237763,173.711586196573,213.093415108643,168.30803205884,268.529838670649,203.746314090517
"Snx5",1091.61078815345,987.324107588722,1128.52086465578,1091.6931225549,1346.7673194207,873.986418051509,916.653905488007,828.675852111361,1107.45409327619,994.141498062352
"Snx6",328.991506965073,336.950610334534,343.87299903265,354.339418765473,475.092806253043,293.138301706717,324.042879173474,289.446934113929,435.203531638638,244.144290160189
"Snx7",93.3242383654505,97.4719970045036,107.19233136928,120.844079232156,99.6487030064646,36.1899137909528,81.0107197933685,36.448873184717,229.639310311452,88.6999039790615
"Snx8",116.890965225413,73.9442735896234,100.332022161646,131.085102895898,162.054961454958,81.4273060296437,91.5773354185905,80.4019261427582,100.930180741727,171.252289860564
"Snx9",428.914428851313,469.714192461358,447.635175798113,449.580938838273,585.813587371337,466.84988790329,429.709035425694,367.704808892881,420.388092263706,431.20448370019
"Soat1",97.0949146630445,85.7081352970635,92.6141743030579,259.097898692672,157.022198676853,88.6652887878342,128.560490106867,85.7620545522754,90.7445661714607,181.790892313522
"Soat2",4.71334537199245,4.20137918122861,1.71507730190848,3.0723070991226,2.01310511124171,19.904452585024,3.52220520840733,1.07202568190344,38.8905283591974,14.0514699372771
"Sobp",95.2095765142475,100.833100349487,54.8824736610714,53.2533230514584,146.956673120645,139.331168095168,148.81317005521,199.39677683404,102.782110663593,63.2316147177468
"Socs1",12.2546979671804,3.36110334498288,6.00277055667968,25.602559159355,13.0851832230711,7.23798275819055,5.28330781261099,21.4405136380688,11.1115795311993,11.4168193240376
"Socs2",270.546024352367,255.443854218699,272.697291003448,135.181512361394,102.668360673327,231.615448262098,207.810107296032,405.225707759501,142.598603983724,97.4820726898596
"Socs3",55.6174753895109,87.388686969555,88.3264810482867,61.446141982452,44.2883124473176,30.7614267223098,25.5359877609531,50.3852070494618,66.6694771871956,96.6038558187798
"Socs4",279.972715096352,276.450750124842,246.113592823867,350.243009299976,253.651244016455,345.613676703599,329.326186986085,290.518959795833,263.900013865983,254.682892613147
"Socs5",155.540397275751,241.999440838768,204.951737578063,181.266118848233,129.84527967509,238.853431020288,235.107197661189,217.621213426399,117.597550038526,153.687952438968
"Socs6",342.188874006652,368.040816275626,309.571452994481,282.652253119279,385.509628802787,403.517538769123,328.445635683983,399.865579349984,237.972994959851,163.348338020846
"Socs7",269.603355277968,321.825645282111,261.549288541043,229.398930067821,343.234421466711,379.994094805004,350.459418236529,492.05978799368,311.12422687358,234.483904578311
"Sod1",545.805394076726,523.491845981084,610.567519479419,330.785064338866,411.679995248929,399.898547390028,301.148545318826,278.726677294895,509.2807285133,331.965977268171
"Sod2",1733.56842781882,2697.28543434876,2444.84269387054,1401.99613956628,1323.61661064142,2209.39423693767,1714.43338519227,2212.6610074487,1041.71058104993,1071.42458271738
"Sod3",303.539441956314,434.422607339038,377.317006419865,537.653742346455,393.562049247754,258.757883605312,283.53751927679,265.862369112054,223.157555584919,251.170025128827
"Sohlh1",0,0,0,0,0,0,0.880551302101832,0,0,0
"Sohlh2",0,0,0,2.0482047327484,1.00655255562085,0,0.880551302101832,0,0,0.878216871079816
"Solh",39.5921011247366,51.256826010989,61.7427828687053,55.3015277842068,60.3931533372513,48.8563836177862,79.2496171891648,77.1858490970478,52.7800027731965,73.7702171707046
"Son",2844.97526653464,2689.72295182255,2454.27561903103,2854.17329508489,2512.35517882965,3450.70827996734,2951.60796464534,3213.93299434652,2996.42261358007,3349.51914629842
"Sorbs1",1437.5703384577,1268.81651273104,1296.59844024281,1508.5027856692,800.209281718579,513.896775831529,737.021439859233,435.242426852798,513.910553317966,520.782604550331
"Sorbs2",413.831723660937,175.617649775356,245.256054172913,265.242512890918,250.631586349593,358.280146530432,340.773353913409,219.765264790206,861.147413667944,390.806507630518
"Sorbs3",224.355239706841,219.311993260133,197.233889719475,119.819976865781,156.015646121232,200.854021539788,186.676876045588,197.252725470233,327.791596170378,280.151181874461
"Sorcs1",2.82800722319547,5.88193085372005,4.2876932547712,15.361535495613,10.0655255562085,9.04747844773819,26.4165390630549,8.57620545522754,7.40771968746618,5.2693012264789
"Sorcs2",178.164455061315,115.117789565664,158.644650426534,239.639953731563,94.6159402283603,47.0468879282386,115.35222057534,73.9697720513375,68.5214071090622,99.2385064320192
"Sorcs3",0,0.840275836245721,0,5.120511831871,3.01965766686256,0,31.6998468756659,1.07202568190344,0,0.878216871079816
"Sord",372.354284387404,557.943155267159,390.180086184179,238.615851365188,397.588259470237,977.127672355724,314.356814850354,417.017990260439,319.457911521979,292.446218069579
"Sorl1",1211.32976060206,952.872798302648,948.437747955389,1717.41966840953,1320.59695297456,926.46179304839,1151.7611031492,1061.30542508441,1005.59794757353,984.481112480474
"Sort1",1743.93778763721,1423.42726660025,1659.33728959645,1998.02371679606,1476.61259909579,776.273650815937,1111.25574325251,947.670702802643,812.07127073848,617.386460369111
"Sos1",394.035673098569,411.735159760403,361.881310702689,379.941977924828,316.057502464948,508.468288762886,446.439510165629,462.043068900384,238.898959920784,261.708627581785
"Sos2",666.467035599733,773.894045182309,591.701669158425,529.460923415461,535.485959590294,823.320538744175,725.574272931909,811.523441200906,377.793704060775,439.986652410988
"Sost",0,0,0,0,0,0,3.52220520840733,0,0.925964960933273,7.90395183971835
"Sostdc1",0.94266907439849,7.56248252621149,1.71507730190848,6.1446141982452,2.01310511124171,3.61899137909528,6.16385911471282,8.57620545522754,0,0
"Sox10",5.65601444639094,4.20137918122861,5.14523190572544,24.5784567929808,9.05897300058769,3.61899137909528,19.3721286462403,5.36012840951721,6.48175472653291,7.90395183971835
"Sox11",0.94266907439849,0,0,0,0,3.61899137909528,3.52220520840733,0,0,0
"Sox12",3.77067629759396,5.88193085372005,8.5753865095424,6.1446141982452,2.01310511124171,3.61899137909528,12.3277182294256,9.64823113713098,8.33368464839945,7.90395183971835
"Sox13",17.9107124135713,27.7291025961088,28.2987754814899,36.8676851894712,43.2817598916967,56.0943663759768,22.0137825525458,40.7369759123308,62.9656173434625,37.7633254564321
"Sox14",0,0,0,1.0241023663742,1.00655255562085,0,1.76110260420366,2.14405136380688,0,0
"Sox15",0,0,0,3.0723070991226,0,0,0,0,1.85192992186655,0.878216871079816
"Sox17",18.8533814879698,20.1666200698973,20.5809276229018,13.3133307628646,7.04586788934598,23.5234439641193,19.3721286462403,18.2244365923585,142.598603983724,22.8336386480752
"Sox18",18.8533814879698,9.24303419870293,21.438466273856,32.7712757239744,11.0720781118294,21.7139482745716,22.8943338546476,33.2327961390067,25.9270189061316,17.5643374215963
"Sox2",0,1.68055167249144,0,3.0723070991226,0,0,14.0888208336293,1.07202568190344,1.85192992186655,0
"Sox21",0,0,1.71507730190848,1.0241023663742,0,0,8.80551302101832,1.07202568190344,0,0.878216871079816
"Sox3",0,0,0,1.0241023663742,1.00655255562085,0,0.880551302101832,0,0,0
"Sox30",0,0,0,2.0482047327484,1.00655255562085,0,2.64165390630549,1.07202568190344,1.85192992186655,0
