"","chr","start","end","gene","geneLength","Liver_LTAL_rep1","Liver_LTAL_rep2","Liver_LTAL_rep3","Liver_LTDR_rep1","Liver_LTDR_rep2","Liver_LTDR_rep3","Liver_Young_rep1","Liver_Young_rep2","Liver_Young_rep3"
"7327","chr13",118390126,118392126,"Hcn1",378709,0.798770596758257,0.963821925125196,1.10535617163074,0.673689200809643,0.670154834475359,0.911448343520319,0.503926978473279,0.90828978923962,0.736586501450864
"791","chr13",118507818,118509818,"4933413L06Rik",13248,0.379416033460172,0.310910298427483,0.40388013963431,0.391174374663664,0.4188467715471,0.359782240863284,0.416287503956187,0.405486513053402,0.446416061485372
"9506","chr13",119175059,119177059,"Mrps30",7143,1.07834030562365,1.46127840260917,1.14786987053962,1.08659548517684,0.984289913135684,1.29521606710782,1.24886251186856,1.15158169707166,0.669624092228059
"5904","chr13",119502505,119504505,"Fgf10",77875,0.639016477406605,0.590729567012217,0.72273288145087,0.76061683962379,0.691097173052714,0.575651585381254,0.350557898068368,0.648778420885443,0.736586501450864
"10652","chr13",120216713,120218713,"Paip1",31414,1.91704943221982,2.02091693977864,1.48797946181061,2.04279951213247,1.52879071614691,2.73434503056096,1.99379804526384,1.88145742056778,1.1383609567877
"566","chr13",120250565,120252565,"4833420G17Rik",23359,0.658985742325562,0.621820596854965,0.701476031996433,0.782348749327327,0.586385480165939,0.503695137208597,0.788755270653827,0.778534105062531,0.580340879930984
"6815","chr13",120275845,120277845,"Gm7120",7467,2.41628105519373,2.7049195963191,2.99721577307567,2.43397388679613,2.17800321204492,2.49449020331877,2.45390528647857,2.87084451241808,2.36600512587247
"16503","chr13_random",30981,32981,"Zfp131",25619,0,0,0,0,0,0,0,0,0
"5017","chr13_random",65904,67904,"E130304F04Rik",45789,0,0,0,0,0,0,0,0,0
"7465","chr13_random",131325,133325,"Hmgcs1",17616,0,0,0,0,0,0,0,0,0
"3128","chr13_random",392978,394978,"Ccl28",31440,0,0,0,0,0,0,0,0,0
"6694","chr14",3048285,3050285,"Gm2897",27740,0.319508238703303,0.404183387955727,0.31885274181656,0.34771055525659,0.16753870861884,0.503695137208597,0.284828292180549,0.45414489461981,0.267849636891223
"4425","chr14",3223445,3225445,"D830030K20Rik",9912,0.0199692649189564,0,0.0425136989088747,0,0.020942338577355,0,0,0,0.0446416061485372
"6770","chr14",4125976,4127976,"Gm5796",17426,0.0199692649189564,0.0310910298427482,0,0.0651957291106106,0,0,0.065729605887819,0.0648778420885443,0.0892832122970745
"6696","chr14",4533030,4535030,"Gm3264",88461,0.0599077947568693,0,0.0212568494544374,0.0869276388141475,0.0628270157320649,0.0479709654484378,0.0876394745170919,0.145975144699225,0.0223208030742686
"702","chr14",5152653,5154653,"4930555G01Rik",8615,0,0,0.0212568494544374,0,0.020942338577355,0.0239854827242189,0.021909868629273,0,0
"6447","chr14",7858963,7860963,"Gm10406",21335,0.299538973784346,0.217637208899238,0.0850273978177494,0.0869276388141475,0.0837693543094199,0.287825792690627,0.065729605887819,0.145975144699225,0.178566424594149
"6703","chr14",7936971,7938971,"Gm3696",22433,0,0,0.0425136989088747,0.0217319097035369,0.0418846771547099,0,0.021909868629273,0.0162194605221361,0
"6771","chr14",8163909,8165909,"Gm5797",8408,0.0399385298379128,0,0,0.0217319097035369,0.0418846771547099,0.0239854827242189,0.021909868629273,0.0162194605221361,0.0446416061485372
"5979","chr14",8649470,8651470,"Flnb",133631,1.65744898827338,1.55455149213741,1.4242089134473,1.21698694339806,1.00523225171304,1.46311444617735,1.8623388334882,1.52462928908079,1.38388979060465
"4814","chr14",8825696,8827696,"Dnase1l3",28993,1.33794074957008,1.39909634292367,1.40295206399287,1.04313166576977,0.921462897403619,1.17528865348673,1.35841185501492,1.62194605221361,1.16068175986197
"1206","chr14",8834415,8836415,"Abhd6",53654,1.17818663021843,1.24364119370993,0.977815074904118,1.13005930458392,0.837693543094199,1.12731768803829,0.832575007912373,0.956948170806028,0.535699273782447
"12682","chr14",8911826,8913826,"Rpp14",11534,1.25806368989425,1.58564252198016,1.16912671999405,1.2387188531016,0.837693543094199,1.36717251528048,1.18313290598074,1.1678011575938,0.870511319896476
"11974","chr14",8929726,8931726,"Pxk",66899,0.898616921353039,1.71000664135115,1.38169521453843,1.32564649191575,0.649212495898004,1.41514348072892,1.1393131687222,1.45975144699225,0.714265698376596
"10863","chr14",9004506,9006506,"Pdhb",7002,3.13517459227616,3.91746976018628,3.06098632143898,2.58609725472089,1.6753870861884,2.63840309966408,4.8639908356986,3.7304759200913,2.25440111050113
"8165","chr14",9045661,9047661,"Kctd6",9422,2.19661914108521,2.02091693977864,2.21071234326148,1.86894423450417,1.19371329890923,1.99079506611017,2.34435594333221,2.67621098615245,1.29460657830758
"1287","chr14",9090533,9092533,"Acox2",33509,2.41628105519373,2.08309899946413,1.63677740799168,2.4774377062032,1.98952216484872,2.20666441062814,2.73873357865912,2.30316339414332,1.36156898753039
"5528","chr14",9141290,9143290,"Fam107a",13499,0.938555451190952,1.24364119370993,0.807760279268619,0.912740207548549,1.19371329890923,1.19927413621095,0.920214482429465,0.940728710283892,0.80354891067367
"10462","chr14",9210277,9212277,"Oit1",29816,0.858678391515126,0.466365447641224,0.637705483633121,0.608493471699032,0.586385480165939,0.671593516278129,0.723025664766008,0.486583815664082,0.424095258411104
"637","chr14",9497804,9499804,"4930452B06Rik",235119,0.619047212487649,0.901639865439699,0.765246580359745,0.869276388141475,0.753924188784779,0.719564481726567,0.898304613800192,1.03804547341671,0.870511319896476
"5937","chr14",11993546,11995546,"Fhit",1611939,1.27803295481321,1.33691428323817,1.5942637090828,1.69508895687588,1.19371329890923,1.48709992890157,2.23480660018584,1.94633526265633,1.02675694141636
"11932","chr14",12385066,12387066,"Ptprg",688487,1.5576026636786,2.11419002930688,1.48797946181061,1.71682086657941,1.21465563748659,2.11072247973126,2.38817568059076,2.40048015727614,1.24996497215904
"548","chr14",13115722,13117722,"3830406C13Rik",19023,0.83870912659617,1.05709501465344,0.850273978177494,0.999667846362696,1.08900160602246,0.959419308968756,1.02976382557583,1.02182601289457,0.825869713747939
"5893","chr14",13177379,13179379,"Fezf2",3974,0.818739861677213,0.746184716225958,0.701476031996433,0.651957291106106,0.628270157320649,0.815506412623443,0.766845402024554,0.729875723496123,0.691944895302327
"2818","chr14",13654593,13656593,"Cadps",450517,0.898616921353039,0.901639865439699,0.488907537452059,0.825812568734401,0.586385480165939,0.839491895347662,0.503926978473279,0.940728710283892,0.669624092228059
"6735","chr14",14116152,14118152,"Gm5087",127251,0.758832066920344,0.746184716225958,0.573934935269809,0.651957291106106,0.774866527362134,0.647608033553911,0.613476321619643,0.600120039319035,0.758907304525133
"14405","chr14",14285471,14287471,"Synpr",161512,0.479262358054954,0.248728238741986,0.510164386906496,0.499833923181348,0.439789110124454,0.383767723587503,0.416287503956187,0.53524219723049,0.379453652262566
"13863","chr14",14502389,14504389,"Sntn",12273,0.579108682649736,0.52854750732672,0.658962333087558,0.543297742588422,0.356019755815035,0.503695137208597,0.679205927507462,0.551461657752626,0.379453652262566
"14756","chr14",14792739,14794739,"Thoc7",12212,0.938555451190952,0.994912954967944,0.977815074904118,1.2387188531016,0.586385480165939,0.911448343520319,1.02976382557583,1.08670385498312,0.758907304525133
"2266","chr14",14844004,14846004,"Atxn7",94811,1.57757192859756,2.14528105914963,1.7643185047183,2.02106760242893,1.19371329890923,2.30260634152502,2.12525725703948,1.89767688108992,0.937473729119282
"11839","chr14",14952418,14954418,"Psmd6",8720,0.918586186271995,1.02600398481069,1.06284247272187,1.17352312399099,0.942405235980974,1.05536123986563,0.920214482429465,1.00560655237244,0.691944895302327
"7819","chr14",15178008,15180008,"Il3ra",8996,1.8771109023819,2.17637208899238,2.01940069817155,1.6516251374688,1.40313668468278,1.53507089435001,1.44605132953202,1.94633526265633,1.22764416908477
"13636","chr14",15534538,15536538,"Slc4a7",96919,2.0168957568146,2.17637208899238,2.42328083780586,1.95587187331832,1.52879071614691,2.63840309966408,2.32244607470294,2.44913853884255,1.54013541212453
"9965","chr14",15652328,15654328,"Nek10",185879,0.379416033460172,0.590729567012217,0.340109591270998,0.565029652291959,0.314135078660325,0.287825792690627,0.284828292180549,0.356828131486994,0.312491243039761
"10036","chr14",17080827,17082827,"Ngly1",62613,1.53763339875964,2.02091693977864,1.95563014980824,1.49950176954404,0.942405235980974,2.1586934451797,1.84042896485893,1.99499364422274,0.959794532193551
"10606","chr14",17081322,17083322,"Oxsm",11150,1.49769486892173,1.83437076072215,1.87060275199049,1.47776985984051,0.837693543094199,2.11072247973126,1.66515001582475,1.93011580213419,0.848190516822207
"15187","chr14",17196719,17198719,"Top2b",65582,2.59600443946433,3.20237607380307,2.74213357962242,3.15112690701285,1.65444474761104,3.38195306411487,3.8123171414935,3.29255048599362,2.07583468590698
"12157","chr14",17406724,17408724,"Rarb",144371,0.958524716109908,1.15036810418169,0.871530827631931,1.39084222102636,0.774866527362134,0.767535447175005,1.51178093541984,1.1678011575938,1.09371935063916
"14761","chr14",18813157,18815157,"Thrb",56445,0.579108682649736,0.994912954967944,0.531421236360934,0.543297742588422,0.670154834475359,0.791520929899224,0.306738160809822,0.356828131486994,0.669624092228059
"10227","chr14",19070620,19072620,"Nr1d2",35051,4.69277725595476,5.87620464027942,5.73934935269808,4.15079475337554,2.80627336936557,4.62919816577425,6.09094347893789,6.17961445893384,2.81242118735785
"12642","chr14",19102500,19104500,"Rpl15",3164,2.61597370438329,2.79819268584734,2.74213357962242,1.99933569272539,1.13088628317717,2.39854827242189,3.22075068850313,3.17901426233867,1.80798504901576
"10079","chr14",19102655,19104655,"Nkiras1",12859,2.59600443946433,2.79819268584734,2.65710618180467,1.99933569272539,1.13088628317717,2.30260634152502,3.2426605571324,3.1465753412944,1.80798504901576
"15637","chr14",19163358,19165358,"Ube2e1",49116,0.978493981028865,1.05709501465344,1.12661302108518,1.2387188531016,0.774866527362134,1.41514348072892,1.22695264323929,1.11914277602739,0.49105766763391
"15638","chr14",19725141,19727141,"Ube2e2",320051,1.39784854432695,1.58564252198016,1.46672261235618,1.34737840161929,0.942405235980974,1.7749257215922,1.51178093541984,1.76792119691283,1.02675694141636
"6752","chr14",20420809,20422809,"Gm5458",8450,0.0199692649189564,0.0621820596854965,0.0212568494544374,0,0.0628270157320649,0.0479709654484378,0.021909868629273,0.0324389210442721,0.0669624092228058
"10052","chr14",20569478,20571478,"Nid2",60531,1.2380944249753,1.46127840260917,1.27541096726624,1.62989322776527,1.08900160602246,1.94282410066173,1.79660922760038,1.41109306542584,1.07139854756489
"478","chr14",20642045,20644045,"2700060E02Rik",12422,1.01843251086678,1.24364119370993,1.33918151562955,1.43430604043343,0.691097173052714,1.51108541162579,1.73087962171257,1.26511792072661,0.781228107599402
"6904","chr14",20795471,20797471,"Gng2",104691,0.599077947568693,0.746184716225958,0.595191784724246,0.673689200809643,0.670154834475359,0.359782240863284,0.569656584361098,0.616339499841171,0.624982486079521
"8128","chr14",21000004,21002004,"Kcnk5",41725,1.73732604794921,1.77218870103665,1.4242089134473,1.47776985984051,1.19371329890923,1.22325961893516,1.75278949034184,1.7517017363907,1.07139854756489
"8124","chr14",21087384,21089384,"Kcnk16",6407,0.738862802001388,0.994912954967944,0.616448634178683,0.673689200809643,0.774866527362134,0.839491895347662,0.701115796136735,0.632558960363307,0.558020076856716
"10340","chr14",21112911,21114911,"Nudt13",22886,0.798770596758257,0.71509368638321,0.786503429814182,0.847544478437938,0.586385480165939,0.743549964450786,1.29268224912711,1.00560655237244,0.691944895302327
"5061","chr14",21166343,21168343,"Ecd",28263,1.59754119351651,1.8032797308794,1.78557535417274,1.67335704717234,1.17277096033188,1.70296927341954,2.16907699429803,2.02743256526701,1.20532336601051
"5578","chr14",21166383,21168383,"Fam149b",35330,1.59754119351651,1.8032797308794,1.78557535417274,1.67335704717234,1.19371329890923,1.70296927341954,2.1909868629273,2.02743256526701,1.20532336601051
"4807","chr14",21207132,21209132,"Dnajc9",4273,0.958524716109908,1.05709501465344,1.04158562326743,0.977935936659159,0.816751204516844,1.36717251528048,1.27077238049783,1.28133738124875,0.848190516822207
"9494","chr14",21211777,21213777,"Mrps16",2325,2.0168957568146,2.45619135757711,2.40202398835142,1.47776985984051,1.0680592674451,1.96680958338595,2.47581515510785,2.40048015727614,1.36156898753039
"15479","chr14",21270447,21272447,"Ttc18",58036,0.678955007244518,0.497456477483972,0.637705483633121,0.608493471699032,0.628270157320649,0.719564481726567,0.635386190248916,0.713656262973987,0.714265698376596
"1799","chr14",21298355,21300355,"Anxa7",24873,0.619047212487649,0.684002656540462,0.786503429814182,0.999667846362696,0.858635881671554,1.07934672258985,0.985944088317284,0.859631407673212,0.736586501450864
"16869","chr14",21315123,21317123,"Zmynd17",14038,0.399385298379128,0.310910298427483,0.361366440725435,0.195587187331832,0.12565403146413,0.239854827242189,0.350557898068368,0.45414489461981,0.334812046114029
"313","chr14",21364514,21366514,"1810062O18Rik",24388,1.65744898827338,1.58564252198016,1.4242089134473,2.02106760242893,0.984289913135684,1.89485313521329,1.8623388334882,2.01121310474487,1.02675694141636
"11527","chr14",21364795,21366795,"Ppp3cb",47260,1.63747972335443,1.58564252198016,1.33918151562955,1.99933569272539,0.984289913135684,1.89485313521329,1.88424870211748,2.05987148631128,1.09371935063916
"15852","chr14",21436576,21438576,"Usp54",69443,0.319508238703303,0.186546179056489,0.425136989088747,0.369442464960127,0.20942338577355,0.311811275414846,0.416287503956187,0.227072447309905,0.357132849188298
"9758","chr14",21474762,21476762,"Myoz1",7439,0.83870912659617,0.652911626697713,0.595191784724246,0.782348749327327,0.607327818743294,1.05536123986563,0.547746715731825,0.486583815664082,0.468736864559641
"14404","chr14",21486528,21488528,"Synpo2l",8889,0.718893537082431,0.777275746068706,0.658962333087558,0.630225381402569,0.712039511630069,0.575651585381254,0.679205927507462,0.843411947151076,1.04907774449063
"13009","chr14",21492542,21494542,"Sec24c",20530,1.75729531286817,1.7410976711939,1.78557535417274,1.13005930458392,0.858635881671554,1.31920154983204,2.36626581196148,2.23828555205478,1.36156898753039
"6109","chr14",21513189,21515189,"Fut11",5230,1.67741825319234,1.58564252198016,1.57300685962836,1.49950176954404,1.15182862175452,1.2712305843836,1.31459211775638,1.34621522333729,1.24996497215904
"376","chr14",21525773,21527773,"2310021P13Rik",16068,1.37787927940799,1.52346046229466,1.70054795635499,1.39084222102636,1.34030966895072,1.48709992890157,2.16907699429803,1.73548227586856,0.982115335267819
"9901","chr14",21552784,21554784,"Ndst2",10833,2.55606590962642,2.39400929789162,2.23196919271592,1.62989322776527,1.57067539330162,2.37456278969767,2.32244607470294,2.31938285466546,1.42853139675319
"2847","chr14",21612310,21614310,"Camk2g",59214,1.53763339875964,1.36800531308092,1.57300685962836,1.19525503369453,0.628270157320649,1.53507089435001,1.81851909622966,1.76792119691283,1.40621059367892
"11194","chr14",21654883,21656883,"Plau",6727,1.01843251086678,0.963821925125196,0.701476031996433,0.565029652291959,0.523558464433874,0.8874628607961,0.657296058878189,0.843411947151076,0.580340879930984
"15903","chr14",21747654,21749654,"Vcl",104241,2.83563561849181,3.14019401411757,2.78464727853129,2.36877815768552,1.17277096033188,2.83028696145783,3.94377635326914,3.84401214374625,2.20975950435259
"1826","chr14",21870664,21872664,"Ap3m1",18701,3.39477503622259,3.82419667065804,3.67743495561766,3.45537364286236,1.84292579480724,3.57383692590862,5.60892636909388,4.9469354592515,3.03562921810053
"1434","chr14",21894373,21896373,"Adk",372418,2.57603517454538,3.10910298427483,2.65710618180467,2.62956107412796,1.52879071614691,2.78231599600939,4.03141582778623,3.3736477886043,2.20975950435259
"4951","chr14",22532798,22534798,"Dupd1",38005,0.599077947568693,0.684002656540462,0.595191784724246,0.630225381402569,0.774866527362134,0.599637068105473,0.503926978473279,0.810973026106803,0.513378470708178
"4960","chr14",22566844,22568844,"Dusp13",15227,0.958524716109908,1.18145913402443,0.850273978177494,0.804080659030864,0.691097173052714,0.983404791692975,1.0516736942051,0.973167631328164,1.00443613834209
"12855","chr14",22568752,22570752,"Samd8",48195,1.77726457778712,1.8654617905649,1.5942637090828,1.4125741307299,0.942405235980974,1.53507089435001,2.10334738841021,1.9787741837006,1.22764416908477
"15907","chr14",22649782,22651782,"Vdac2",14319,2.73578929389703,2.54946444710536,2.67836303125911,1.93413996361478,1.4869060389922,2.51847568604299,2.65109410414203,2.18962717048837,1.65173942749588
"3886","chr14",22667132,22669132,"Comtd1",3050,2.63594296930225,2.30073620836337,2.57207878398692,1.93413996361478,1.82198345622988,2.42253375514611,2.27862633744439,2.35182177570973,1.5624562151988
"16621","chr14",22807823,22809823,"Zfp503",5640,0.83870912659617,0.808366775911454,0.892787677086369,1.08659548517684,0.984289913135684,1.12731768803829,0.854484876541646,0.956948170806028,0.691944895302327
"271","chr14",22837933,22839933,"1700112E06Rik",1036377,1.25806368989425,1.15036810418169,1.19038356944849,1.15179121428745,1.38219434610543,1.51108541162579,1.35841185501492,1.3948736049037,1.1383609567877
"6438","chr14",23912793,23914793,"Gm10248",56377,0.27956970886539,0.279819268584734,0.510164386906496,0.586761561995496,0.439789110124454,0.551666102657035,0.306738160809822,0.356828131486994,0.401774455336835
"8131","chr14",24822427,24824427,"Kcnma1",697594,1.11827883546156,1.58564252198016,1.19038356944849,0.869276388141475,0.837693543094199,1.43912896345313,0.832575007912373,1.05426493393884,0.736586501450864
"4715","chr14",25064142,25066142,"Dlg5",111968,1.41781780924591,1.49236943245192,0.914044526540806,1.62989322776527,1.13088628317717,2.56644665149142,1.57751054130765,1.45975144699225,0.959794532193551
"5043","chr14",25111585,25113585,"E330034G19Rik",16596,0.579108682649736,0.777275746068706,0.637705483633121,0.608493471699032,0.586385480165939,0.815506412623443,0.657296058878189,0.616339499841171,0.558020076856716
"11381","chr14",25305268,25307268,"Polr3a",38353,1.21812516005634,1.15036810418169,0.829017128723057,0.825812568734401,1.08900160602246,1.19927413621095,1.48987106679056,1.13536223654952,0.758907304525133
"12700","chr14",25308902,25310902,"Rps24",5466,1.37787927940799,1.52346046229466,1.53049316071949,0.999667846362696,1.08900160602246,1.51108541162579,1.68705988445402,1.42731252594797,0.848190516822207
"16856","chr14",26277670,26279670,"Zmiz1",207563,2.09677281649042,2.11419002930688,1.9343733003538,2.36877815768552,1.69632942476575,1.91883861793751,2.54154476099567,2.20584663101051,1.36156898753039
"11451","chr14",26512655,26514655,"Ppif",6297,1.59754119351651,2.39400929789162,1.74306165526386,1.52123367924758,1.36125200752807,2.23064989335236,1.90615857074675,2.30316339414332,1.58477701827307
"16440","chr14",26587342,26589342,"Zcchc24",57217,2.4761888499506,2.33182723820612,1.84934590253605,2.08626333153954,1.4869060389922,2.59043213421564,2.34435594333221,2.07609094683342,1.60709782134734
"1793","chr14",26660640,26662640,"Anxa11",44650,1.51766413384069,1.05709501465344,1.06284247272187,1.21698694339806,0.921462897403619,1.43912896345313,1.29268224912711,1.10292331550525,0.80354891067367
"11189","chr14",26721379,26723379,"Plac9",14491,0,0,0,0,0,0,0,0,0
"4374","chr14",26746158,26748158,"D14Ertd449e",4375,0,0,0,0,0,0,0,0,0
"3954","chr14",26761029,26763029,"Cphx",13822,0,0,0,0,0,0,0,0,0
"4977","chr14",26801490,26803490,"Duxbl",6828,0.0599077947568693,0.0621820596854965,0.0637705483633121,0.0434638194070737,0.020942338577355,0.0959419308968756,0.0876394745170919,0.0486583815664082,0.0669624092228058
"4977.1","chr14",26801490,26803490,"Duxbl",6828,0.0599077947568693,0.0621820596854965,0.0637705483633121,0.0434638194070737,0.020942338577355,0.0959419308968756,0.0876394745170919,0.0486583815664082,0.0669624092228058
"790","chr14",27176032,27178032,"4933413J09Rik",42910,1.03840177578573,0.808366775911454,0.935301375995244,0.543297742588422,0.712039511630069,1.00739027441719,0.635386190248916,0.583900578796898,0.892832122970745
"13730","chr14",27352226,27354226,"Slmap",120566,1.71735678303025,1.46127840260917,1.33918151562955,1.4125741307299,1.17277096033188,1.67898379069532,1.27077238049783,1.60572659169147,1.16068175986197
"5543","chr14",27398035,27400035,"Fam116a",52550,1.47772560400278,1.61673355182291,1.19038356944849,1.10832739488038,0.816751204516844,1.55905637707423,1.40223159227347,1.29755684177089,0.982115335267819
"1915","chr14",27456682,27458682,"Arf4",19062,2.27649620076103,2.86037474553284,2.55082193453248,2.02106760242893,0.879578220248909,2.51847568604299,3.13311121398604,2.70864990719672,1.495493805976
"10831","chr14",27488332,27490332,"Pde12",5730,1.27803295481321,1.46127840260917,1.14786987053962,1.21698694339806,1.04711692886775,1.75094023886798,1.46796119816129,1.60572659169147,1.1383609567877
"2079","chr14",27706789,27708789,"Asb14",20654,0.499231622973911,0.342001328270231,0.361366440725435,0.478102013477811,0.439789110124454,0.479709654484378,0.306738160809822,0.600120039319035,0.49105766763391
"1888","chr14",27782737,27784737,"Appl1",51564,1.35791001448904,1.46127840260917,1.44546576290174,1.62989322776527,0.858635881671554,2.25463537607658,2.36626581196148,2.20584663101051,1.07139854756489
"7775","chr14",27851186,27853186,"Il17rd",68286,1.15821736529947,1.33691428323817,1.36043836508399,0.76061683962379,0.900520558826264,1.46311444617735,1.24886251186856,1.58950713116933,0.781228107599402
"1976","chr14",28050224,28052224,"Arhgef3",165866,0.818739861677213,0.684002656540462,0.72273288145087,0.738884929920254,0.439789110124454,0.839491895347662,0.613476321619643,0.90828978923962,0.669624092228059
"4373","chr14",28241032,28243032,"D14Abb1e",54708,2.11674208140938,2.51837341726261,1.95563014980824,2.19492288005722,1.21465563748659,2.39854827242189,2.36626581196148,2.46535799936468,1.33924818445612
"3084","chr14",28320646,28322646,"Ccdc66",26051,0.818739861677213,1.02600398481069,0.956558225449681,1.13005930458392,0.774866527362134,1.10333220531407,1.0516736942051,1.20024007863807,0.848190516822207
"5362","chr14",28434627,28436627,"Erc2",856096,0.898616921353039,1.05709501465344,0.786503429814182,1.08659548517684,0.460731448701809,1.65499830797111,1.00785395694656,1.1678011575938,0.982115335267819
"16261","chr14",29317658,29319658,"Wnt5a",20043,0.898616921353039,1.36800531308092,0.850273978177494,0.651957291106106,0.816751204516844,1.00739027441719,1.09549343146365,1.03804547341671,0.937473729119282
"8805","chr14",29830393,29832393,"Lrtm1",15435,0.539170152811823,0.559638537169469,0.595191784724246,0.521565832884885,0.4188467715471,0.743549964450786,0.723025664766008,0.794753565584667,0.669624092228059
"2798","chr14",30534050,30536050,"Cacna2d3",816922,1.03840177578573,1.15036810418169,0.72273288145087,0.825812568734401,0.670154834475359,1.29521606710782,0.59156645299037,0.82719248662894,0.848190516822207
"13030","chr14",30780565,30782565,"Selk",6695,1.57757192859756,1.98982590993589,1.80683220362717,1.28218267250868,1.21465563748659,1.58304185979845,2.25671646881512,2.40048015727614,1.495493805976
"1337","chr14",30790522,30792522,"Actr8",14885,1.27803295481321,1.43018737276642,1.33918151562955,1.4125741307299,0.963347574558329,1.67898379069532,1.33650198638565,1.42731252594797,0.982115335267819
"7773","chr14",30821082,30823082,"Il17rb",12729,1.77726457778712,1.8032797308794,1.74306165526386,2.04279951213247,1.63350240903369,2.61441761693986,1.75278949034184,2.44913853884255,1.67406023057015
"3520","chr14",30821185,30823185,"Chdh",31467,1.95698796205773,2.02091693977864,1.87060275199049,2.26011860916783,1.69632942476575,2.90224340963049,1.99379804526384,2.741088828241,1.80798504901576
"2789","chr14",31165672,31167672,"Cacna1d",313548,0.738862802001388,1.27473222355268,0.573934935269809,0.608493471699032,0.628270157320649,1.07934672258985,0.525836847102552,0.794753565584667,0.602661683005253
"4507","chr14",31291750,31293750,"Dcp1a",47492,1.2380944249753,1.43018737276642,1.29666781672068,1.10832739488038,0.963347574558329,1.60702734252267,1.70896975308329,1.63816551273574,0.959794532193551
"14808","chr14",31361334,31363334,"Tkt",25574,2.87557414832972,2.76710165600459,2.78464727853129,2.49916961590674,1.46596370041485,3.09412727142424,3.17693095124458,2.85462505189595,2.03119307975844
"11623","chr14",31438394,31440394,"Prkcd",30855,2.17664987616625,2.23855414867787,2.06191439708042,1.49950176954404,1.31936733037336,2.06275151428283,1.75278949034184,2.01121310474487,1.47317300290173
"12357","chr14",31466560,31468560,"Rft1",36939,0.878647656434083,0.932730895282448,1.2541541178118,0.869276388141475,0.837693543094199,0.791520929899224,1.35841185501492,1.1678011575938,0.669624092228059
"13171","chr14",31527800,31529800,"Sfmbt1",107107,2.15668061124729,2.5805554769481,1.95563014980824,1.43430604043343,1.15182862175452,2.20666441062814,1.70896975308329,2.384260696754,1.33924818445612
"14892","chr14",31637779,31639779,"Tmem110",51617,1.2380944249753,1.77218870103665,1.12661302108518,1.2387188531016,1.15182862175452,1.2712305843836,1.66515001582475,1.32999576281516,1.16068175986197
"9659","chr14",31691442,31693442,"Mustn1",2354,1.73732604794921,2.05200796962138,1.48797946181061,0.912740207548549,1.29842499179601,1.7749257215922,1.66515001582475,1.47597090751438,1.11604015371343
"8005","chr14",31698677,31700677,"Itih4",15492,2.19661914108521,2.39400929789162,1.70054795635499,1.8254804150971,1.88481047196195,2.73434503056096,2.87019279043476,2.40048015727614,1.47317300290173
"8004","chr14",31735773,31737773,"Itih3",15014,2.0168957568146,2.39400929789162,1.91311645089936,2.15145906065015,1.38219434610543,2.06275151428283,2.82637305317621,2.48157745988682,1.54013541212453
"8002","chr14",31755475,31757475,"Itih1",14110,1.75729531286817,1.49236943245192,1.38169521453843,1.28218267250868,1.21465563748659,1.79891120431642,2.36626581196148,1.76792119691283,1.27228577523331
"9969","chr14",31763673,31765673,"Nek4",35914,1.61751045843547,2.20746311883513,1.7643185047183,1.36911031132282,1.27748265321865,1.60702734252267,2.27862633744439,1.96255472317846,1.31692738138185
"6415","chr14",31813618,31815618,"Glt8d1",11009,1.49769486892173,1.92764385025039,1.50923631126505,1.39084222102636,1.02617459029039,1.65499830797111,1.55560067267838,1.70304335482429,1.04907774449063
"6914","chr14",31831275,31833275,"Gnl3",6657,1.71735678303025,1.83437076072215,1.74306165526386,1.6516251374688,1.2565403146413,1.7749257215922,2.27862633744439,2.02743256526701,1.20532336601051
"10743","chr14",31831323,31833323,"Pbrm1",102455,1.71735678303025,1.8654617905649,1.70054795635499,1.67335704717234,1.2565403146413,1.79891120431642,2.25671646881512,2.05987148631128,1.22764416908477
"10303","chr14",31947038,31949038,"Nt5dc2",4272,1.67741825319234,1.61673355182291,1.38169521453843,1.15179121428745,1.38219434610543,1.3911579980047,1.55560067267838,1.47597090751438,1.20532336601051
"14175","chr14",31980827,31982827,"Stab1",29625,1.33794074957008,1.27473222355268,1.10535617163074,1.13005930458392,1.0680592674451,1.10333220531407,0.964034219688011,1.15158169707166,0.982115335267819
"10069","chr14",32019012,32021012,"Nisch",35899,1.5576026636786,2.02091693977864,1.61552055853724,1.26045076280514,1.19371329890923,1.65499830797111,1.9499783080053,1.9787741837006,1.04907774449063
"15149","chr14",32020497,32022497,"Tnnc1",3400,1.01843251086678,1.24364119370993,1.04158562326743,0.869276388141475,0.942405235980974,1.00739027441719,1.07358356283438,1.29755684177089,0.848190516822207
"13040","chr14",32030058,32032058,"Sema3g",11639,1.01843251086678,0.590729567012217,0.935301375995244,0.847544478437938,0.879578220248909,0.863477378071881,1.02976382557583,1.07048439446098,0.736586501450864
"11020","chr14",32063404,32065404,"Phf7",13523,1.81720310762503,2.20746311883513,1.7643185047183,1.15179121428745,1.38219434610543,1.89485313521329,1.48987106679056,1.83279903900138,1.29460657830758
"2454","chr14",32063674,32065674,"Bap1",8441,1.93701869713877,2.45619135757711,1.74306165526386,1.19525503369453,1.38219434610543,1.79891120431642,1.57751054130765,1.86523796004565,1.18300256293624
